Beat1,Beat2,Correlation
2534,0822,0.95197140584779
1925,0231,0.9519510932664889
2524,0713,0.9519186392677041
1212,0235,0.9519123533746078
2513,0334,0.9518438592021741
2024,0623,0.9518387695331724
1432,1731,0.951811136958071
0623,1711,0.9517594803967946
0224,1533,0.9516928765215906
1622,1532,0.9516861897393388
0813,0824,0.9516820335465831
1912,0334,0.95161604340529
0922,2513,0.9515011417831483
1011,1713,0.9514918564098559
0923,0414,0.9513863204965602
1231,0123,0.9513010943801863
0324,0424,0.9512552805883345
2024,0923,0.9512199770633224
1655,0411,0.9511073624576213
1911,1135,0.9510777752342433
1012,0314,0.9510646352643201
0211,1924,0.9508946992600881
1223,1912,0.9508248743275607
0921,0431,0.9508044359908381
0114,1533,0.9507575779021523
1212,0821,0.9507133034100224
2223,1423,0.9506736613007085
0411,1113,0.9506643322469759
2013,0923,0.9506400980903364
2234,0432,0.9505677927364689
0433,0423,0.950536075702953
0611,2221,0.9505317628424339
0430,0432,0.950462240525415
1731,1921,0.9504425389656728
0121,1221,0.9503956916155428
0732,2515,0.950395348408805
0113,0312,0.950319466189981
1621,0612,0.9503005380674977
0713,0334,0.9502537140077196
1651,1612,0.9502342724406965
1032,1233,0.9502160228156281
0124,0735,0.9502113183860096
1132,0334,0.950146972273476
1812,0821,0.9500685164331394
1233,0614,0.9499941742570024
2213,0533,0.9499310657997384
2511,1912,0.9498588525630703
0133,1523,0.9498558924512039
1012,0714,0.9498487505646868
0612,1922,0.9498463741320098
2223,2013,0.9498115024180438
1633,0422,0.9498090864929918
0734,1833,0.9497803990982464
2511,0211,0.9497506797417502
0935,0431,0.9496981631784747
1011,2234,0.9496406511225214
1223,0131,0.9495970276637493
2211,2011,0.9495789318101693
2522,1113,0.9495728965688437
0131,0334,0.9495142012933235
0214,1135,0.9494957957581002
1924,1125,0.9494548218657458
0221,2533,0.9494053985765694
1931,1613,0.9494041164774227
0114,0923,0.949338715880419
1914,1511,0.9493231391549527
2424,1124,0.9492777590135091
1422,1654,0.949240511720269
1655,1135,0.9492366752743533
0713,1834,0.9492318099287134
1655,0313,0.949231109203186
0114,1522,0.949154431386917
1034,1652,0.9490731784113358
1622,0414,0.9490215323510434
1832,1833,0.9489434172916834
0623,0411,0.9489289147265118
0411,1125,0.9489130823256373
0234,0431,0.9488735633078516
0434,0614,0.9487730620908507
1511,1013,0.9487662718598486
0234,0235,0.9486246467897972
0524,0513,0.9486182110564915
1111,1821,0.9484908082612961
1034,1931,0.948461099248445
0124,0814,0.948365127542148
0935,1911,0.948346168050755
0914,0812,0.9482999750419457
2513,0912,0.9482979807582332
1812,1225,0.9482624049413767
0813,0822,0.9482365634385218
1424,0913,0.948178906821513
0222,1134,0.9481203381957732
0134,0133,0.9479915236657722
2011,0913,0.9479903374697773
2424,0414,0.9479671017497084
0222,0434,0.9479050104742486
1655,1922,0.9478870413336239
0133,0811,0.9478647186484388
0434,1424,0.9478461588992043
2523,1712,0.9478411259610796
1812,1212,0.9478091951988381
1413,0313,0.9477629503310439
1034,0811,0.9476977921771385
0223,0831,0.9476910038362517
0235,0411,0.9476536744367906
1523,2512,0.9476381222955383
0234,0712,0.9475982374464964
1423,0524,0.9475877240512008
1125,2514,0.9475696107093385
1922,0712,0.9475654455631809
1811,1214,0.9474845087196696
1622,0431,0.9474723093693813
0833,1652,0.9474442742194851
0912,0414,0.9474049718230078
2513,0414,0.9474013330542521
0123,2213,0.9473381398005162
0713,1934,0.9473238543893542
1033,0124,0.9472554082134277
2423,1112,0.9471748099510815
0434,1012,0.9471052216591865
1012,2533,0.9470706579443029
0822,2232,0.9470236507073015
0715,1723,0.9470110082027839
1732,0713,0.9469357372467868
0123,2033,0.9469152142833246
0713,0631,0.9468834852497041
2012,1411,0.9468332210916297
1923,0623,0.9467938847485493
0734,1812,0.9467783718592365
1911,0234,0.9467727881864751
0114,0334,0.9467389405618691
0912,1731,0.9467202568731097
0414,2234,0.9467098209283284
0933,1221,0.9466847389884073
2223,0524,0.9466449255563345
1732,1634,0.9465431062709733
0932,0131,0.9464979840032328
1132,1125,0.9464628432155652
1231,1422,0.9464571073922126
1653,1712,0.946450408333078
2511,1923,0.946426122415296
1921,0214,0.9463820163333531
1011,0733,0.946364608934189
1124,1634,0.9463501347900037
1233,2535,0.9463379671101219
1222,0332,0.9462581050186775
0112,0914,0.9461732422727687
0831,1234,0.9461448210339394
0434,1134,0.9461176037220886
2513,2411,0.9460939007958922
1224,1933,0.9460822913994829
0122,1652,0.9460306102177989
1013,0934,0.9460069811641192
1821,0224,0.9460056392009829
1225,0211,0.9459271482470339
0912,0624,0.9459163123477047
0214,1912,0.9458438057465488
0122,0723,0.9457879377618491
1812,1832,0.9457876776136839
0921,0724,0.9457168756690919
2411,1223,0.945644573606776
0332,0911,0.9456337798836337
0622,1925,0.945592837269994
0631,1132,0.9454802410724584
0322,2012,0.9454760945520382
1812,0623,0.945336280216119
2511,0131,0.9452530507692876
0835,0711,0.9451902335535939
0631,0933,0.9451416820500529
2411,0912,0.94510780093443
0121,0912,0.9450593873737742
1211,0132,0.9449843094382627
1422,0832,0.9449594660571378
1121,1652,0.944891322243081
1511,1034,0.9448884178514801
0832,1231,0.9447678803983962
1731,1532,0.9447035325871473
1031,2233,0.9446791553842141
0431,1223,0.9446644842775713
0114,0422,0.9445135801809469
0623,0712,0.9445009490254811
1031,1652,0.944473713229049
1613,0933,0.9444604801893731
1911,1824,0.9444330132048369
1215,2011,0.9444218421361837
0811,0122,0.9443141936960103
1012,1134,0.9443040045538771
0824,0915,0.9442653019255051
1811,0833,0.9442625748886898
1234,1232,0.9442582100799174
1424,0924,0.9441892568037138
0113,2535,0.9441158960370974
2211,1833,0.9440594044986876
2531,2012,0.9439352392597129
0423,0914,0.9439168920868927
1432,1011,0.9438534892434364
1731,0724,0.943839240919491
1132,2024,0.9438357297656091
1111,1413,0.9438119729248524
2223,1911,0.943799763480304
1713,1653,0.9437946277507594
0934,0423,0.943780285160038
0234,2412,0.9437376573064474
0823,1124,0.9436349981336395
2233,1523,0.9436031974360448
2432,1814,0.9435078814418038
1113,0712,0.9434724233109917
0413,1115,0.9434663173017674
1531,0214,0.9434600811677266
0225,1221,0.9434558820995212
1524,0513,0.9434396618185614
2411,0334,0.943426449286198
0724,1532,0.9434191734229839
0313,0214,0.9433863540401101
1654,0724,0.9433233971551829
0734,1832,0.9432944611196236
2524,0225,0.943194815216084
1532,1654,0.943187081579158
0822,1234,0.9431705427549109
1533,0430,0.9431306001719436
1511,0122,0.9430990072616185
1655,0211,0.9430861588249159
1532,1135,0.9430802963739291
1911,2533,0.9430366851921881
1134,0831,0.9430349297461481
0122,0621,0.9430219406607712
0724,1634,0.9429836514485272
0424,1434,0.9429765701235259
1912,1731,0.9428735470590345
0923,0214,0.9427650826519267
2011,2522,0.9427543053938519
1212,0622,0.942721962913517
0731,1533,0.9426791799119301
2514,0912,0.9426639270175117
0811,0914,0.9426267502957285
1523,1513,0.9426169502683792
1032,0424,0.9425872545439707
1012,0633,0.9425840971683224
1613,1925,0.9424460186950385
1423,1732,0.942424694024804
1833,2532,0.9424162943763289
2523,1824,0.942410930024269
1653,1651,0.9424102676457183
1924,1912,0.9423952995342365
0235,2412,0.9423254405702189
0323,1732,0.9422914604411428
0111,1935,0.9422526019124702
2513,0923,0.9422515679767529
1931,0934,0.9422094769093617
0923,0224,0.9421935447601868
2531,1233,0.9421509526991249
0935,0513,0.942128651610623
1931,2031,0.9420688420119813
1934,0334,0.9420294898306827
1913,1411,0.9420180106858261
0622,1113,0.9419755217614629
1922,1921,0.941967182369059
1821,0225,0.9419630656361098
2524,1654,0.9418995078861987
0411,0234,0.9418963869465353
0621,0914,0.9418918678265984
0331,0332,0.9418519737640865
1833,1113,0.9418467087812465
0234,1212,0.9418025897794847
1632,2423,0.9417738302614403
1011,0414,0.9417545558798284
1523,1511,0.9417071523199494
0332,1421,0.9415914547785087
0912,1912,0.9415603946779518
0112,0423,0.9415247675974767
1724,1125,0.9415074925516448
1014,1713,0.9414062932209433
0332,0132,0.9413924762108885
1912,1911,0.9413724755558845
1911,1934,0.9413519773766879
1423,0935,0.9413083551152585
0612,0921,0.9411397512344631
1832,1212,0.9411274905067303
1212,1711,0.9411100960721032
0112,0313,0.9410802785321885
0713,1622,0.9410756479280313
1813,0112,0.941016121317953
1621,1833,0.9410158800330238
0911,0132,0.9410023490050898
2523,0322,0.9408863956866754
1924,1921,0.9408231933248847
0324,0331,0.940685304771403
2411,2424,0.9406833215682294
1224,0213,0.9406787561711126
2531,0312,0.9406528486932256
0332,1424,0.9404883467905646
1711,0231,0.9404634520340313
1654,0225,0.9404568713133634
2524,0422,0.9404288457212363
1724,0815,0.9402447655265402
0612,0932,0.9402444620292726
1134,1823,0.9401847294943086
0823,1932,0.9401513256612826
1913,1733,0.9400574375684939
0734,0235,0.9400114653520713
0924,0332,0.9399734598797072
1622,1531,0.9399577487005245
1223,0631,0.9399086640875443
1655,2212,0.9399024138782209
0231,1013,0.9398651833787853
1513,0413,0.9398460276287142
1531,1634,0.93981309817182
0333,0722,0.9397843849927011
0631,2234,0.9397164701698508
0714,1125,0.9396920926642249
0532,2031,0.9396893536358691
1811,0423,0.9396377819553283
1824,1423,0.9396132876182554
0725,1234,0.939563921327566
0631,1225,0.9395604537992656
0224,1223,0.9394820116835514
1433,1224,0.9394752389706975
1914,1214,0.939447405898378
2523,0323,0.9394365459664419
0712,1923,0.9394270098916679
0324,0113,0.939389456303191
0431,2533,0.9393675994038847
0812,2422,0.9393670289893032
0925,1612,0.9393605449931524
1612,1913,0.9393304919434432
1921,1912,0.9392941270566142
0822,0725,0.939293992034763
1221,2513,0.9392647133448743
1115,0431,0.9392568421181319
1412,2432,0.9392480286896793
1413,0933,0.9392412226658153
0912,2024,0.9391830210252746
1422,2422,0.9390330512323959
0734,1711,0.9390100650184844
1221,1135,0.9390091598513081
1024,0831,0.9389887051097363
0812,1422,0.9389765147753264
0323,1414,0.9389555385510328
1012,0411,0.9389452361455786
2013,1633,0.9389208982854135
0912,1522,0.9388208673938053
0812,0723,0.938799975611247
2532,1215,0.9387751553937553
0711,0222,0.9387324685752164
0433,1212,0.9387101821583744
1713,2523,0.9386997816244874
0633,1134,0.9386769270767455
1921,0131,0.9386618393238328
1724,0434,0.9386581236321543
0921,1634,0.9386301936226722
0815,1424,0.9386240517054864
1711,0821,0.9386150308644382
1014,1522,0.9386136168191881
0132,0531,0.9386001843115078
0121,0334,0.9386001072123047
0511,1421,0.9385823607966602
1111,0430,0.9385740636398725
2512,1024,0.9385379676532196
0825,0531,0.938534301242365
1631,0735,0.938470759295139
0824,0333,0.9384023036083255
2422,0933,0.938389206814619
0814,0722,0.9383207125138071
1924,1132,0.938300714952489
0321,2521,0.938291306398351
1132,2412,0.9382326634709447
1613,1513,0.9381682058182659
1215,0612,0.9381645981353118
0234,2024,0.9381602976479411
1234,0213,0.9381561505490931
0532,0122,0.9381117875117077
2512,0831,0.938091156724998
0933,1654,0.9380515031473151
2013,1654,0.9379935064632301
1822,1011,0.9379831832107106
2411,1533,0.9379781421685917
1921,2412,0.9379663424287442
1833,0314,0.9379307188392404
1124,1932,0.9379259586518228
1924,2523,0.9378959791532345
1513,0934,0.9378402721338109
1231,0215,0.937811587781717
1115,0131,0.937789620359439
1652,1914,0.9377564987587507
2233,2031,0.937743120951716
0432,1413,0.9377353406721342
1024,0814,0.9377210446885335
1223,1531,0.9376729940395521
2525,0321,0.9375393418185612
1024,0735,0.9375389275776718
2513,1622,0.9375002507619189
0723,0134,0.9374189720850967
2411,2234,0.9374159784552221
0813,0725,0.9373925998552374
1914,2515,0.937385667629845
0734,1621,0.937370221710381
0724,0832,0.9373564369061346
1733,0613,0.9372693273181205
0921,0131,0.9372372969899068
1523,1631,0.937234986101889
0121,0114,0.9372286610218605
0932,2533,0.9371785238979843
0212,0324,0.937115879757841
0533,1511,0.9370740837786076
1522,2513,0.9370737481908991
1834,0923,0.9370735370596358
2533,0131,0.9370732816698047
1622,1921,0.936987681665555
1822,2531,0.9369839835566878
2535,0322,0.9369812227295445
0124,1224,0.9369454580260983
1915,0225,0.9369385214538271
1651,1733,0.9369317879085671
0715,1624,0.9369194410550735
0424,0332,0.9369089943959413
1621,1922,0.9368344408954493
0812,1214,0.9367949156072458
0632,0212,0.9367262791796372
0925,1623,0.9367087868039558
1231,2013,0.9367063920395333
1934,1111,0.9366959523708609
0722,0321,0.9366651117846024
0634,2221,0.9366090943420056
1532,1115,0.936563092886386
0314,1921,0.9364997695665589
1611,0531,0.9364854357461352
0414,1432,0.9364824227008882
0122,0423,0.9364782694879412
0121,1731,0.9364752119596195
1034,1013,0.9364487589291347
1024,0834,0.9363806923457297
1622,2514,0.9363719997734051
1933,0831,0.9363428466235115
1222,2523,0.9362643497657047
1655,2024,0.9362601024960412
0831,0612,0.9362325547304553
2223,0323,0.936225014889483
2523,0912,0.9362110066954225
1125,2511,0.9361617061481948
1014,0421,0.9361291994347648
1531,2523,0.9361245656581424
0431,0334,0.936059832533259
1621,0714,0.9359980424667889
0915,0533,0.9359961271455066
0411,1922,0.9359622481123512
0611,1733,0.9359592520727334
1234,2512,0.9359145174628838
1531,2212,0.9359136902199567
1512,1112,0.9358970837521138
0231,0235,0.9358538112350366
1724,1621,0.9358503046745694
1132,0724,0.9358434167916907
1632,1224,0.9358377018713595
1934,1655,0.9358349203891402
0233,0111,0.9358342267463021
1932,2433,0.9357597484734773
0332,0815,0.9356634325961238
0821,0714,0.9356578476547328
0421,1411,0.9356221329143416
0114,0912,0.9355753436661308
0121,1622,0.9355672877573954
0935,2033,0.9355608293961603
0131,0935,0.9355421594294469
1135,2422,0.9354794659546968
0413,0812,0.935478975319627
0211,0314,0.935456058323629
1831,1925,0.9354409360773391
0713,0131,0.9354152631420282
1931,0433,0.9353953767811869
1131,2232,0.9353895294529389
2233,1013,0.9353650020158895
2533,1225,0.9353592651010393
2213,1422,0.9353525075103044
0833,1511,0.9353523547308388
0131,2514,0.935285292872357
0621,2032,0.9352824852347185
2011,0815,0.9352595355824774
2212,2223,0.9352578709018066
2513,1413,0.9351951946004492
0612,1631,0.9351407093227936
1612,0613,0.9351376661438259
0423,0231,0.9350973052948921
1234,0735,0.9349758874461405
1432,0631,0.9349397444285119
2033,1911,0.9349365452515024
1414,0522,0.9349065018710581
1225,1923,0.9348415505623485
0524,1223,0.9348261483444189
0712,1655,0.9348204832187009
1912,1922,0.9348132531888811
2431,0812,0.9348026148485454
0933,0231,0.9347483641401616
0622,2031,0.9347331703600639
2423,1133,0.9347275707913232
0511,0825,0.934692870225348
0712,1134,0.9345742348880937
2524,1532,0.9345728669519278
0735,0834,0.9345373216884574
0414,1532,0.9344514556868811
1622,1934,0.9344085482662559
0114,0731,0.9343434178756493
0914,0532,0.9343401199241788
0132,1114,0.9343105732664047
1923,1924,0.9343038125627349
1651,1713,0.9342954409622195
0434,1621,0.9342566478692984
0214,2212,0.9342138416003518
1922,0214,0.9341408219988291
0614,1114,0.9339365275529987
0512,1122,0.9338903343594235
1531,0935,0.9338653508294708
0512,1722,0.9338571104557261
0923,0823,0.9338497792116999
1524,0232,0.9338318609156074
1651,1411,0.9338186634170251
1713,1223,0.9337928243233166
0334,1111,0.9336957503529074
1914,1013,0.9336938368964482
2514,1712,0.9335596385966133
1824,0935,0.9335560132833173
2535,1125,0.9334896004114267
2521,1112,0.9334778958854245
1225,1221,0.9334518641436054
1621,0314,0.9334215099921747
1613,0313,0.9333626710180335
1622,2223,0.9333495266982198
0912,2412,0.9333210397070842
0213,1122,0.9333019368044967
0621,2031,0.9332908318297594
1132,1923,0.9332478937734258
1531,2511,0.9332299366165778
0512,0232,0.9331593073849569
0221,0735,0.9331232250315514
1531,1921,0.9331086415070443
1132,2223,0.9330496371701474
2511,0431,0.933049241834683
1915,0933,0.9330287377702886
0821,0233,0.9329356141172109
2024,0313,0.9328955562551022
1724,2211,0.9328840184083271
0433,0821,0.9328741080654783
1914,0423,0.9328080315663174
1225,1622,0.9327678555271083
1214,0112,0.9327644145494206
0935,1024,0.9327031152332864
1114,1614,0.932698116703519
1912,1532,0.9326844571948275
1012,0734,0.9326725130002893
0711,0715,0.9326649005077869
0712,0221,0.9326543172464057
1414,0613,0.9326444729864964
1212,1225,0.93256373457396
0732,2031,0.9325506812897855
1135,0923,0.932516931882877
0334,1713,0.9324663834136123
0631,0623,0.9324132990559877
0621,1652,0.9323911734465502
0524,0713,0.9323771075359669
0623,1911,0.9323767713654538
2535,1712,0.9323451178552934
1922,2514,0.9322964393801363
0231,0622,0.9322690456189281
1214,0231,0.9322645924547946
1652,0532,0.932261499182545
0122,0112,0.9322594116931094
1211,0424,0.9321862697493466
0932,1423,0.9321249977127767
2533,1924,0.932111166856787
2032,1925,0.9320549095191203
2411,1622,0.932049536724713
1434,0825,0.9319624984937536
1655,1921,0.9318951914920939
0713,1633,0.9318548508336743
1634,1431,0.9318512461136212
2033,1135,0.9316921244704539
1024,0932,0.9316816071018246
1722,0321,0.9316667815747655
2013,1932,0.9316588380757996
1231,0823,0.9315869900189201
2024,2513,0.9315625234413182
0833,2031,0.9315463308208225
0532,2032,0.9314336929920154
1032,1114,0.9313981116924268
1111,1834,0.9313573060947216
0221,2212,0.9313293881737521
0114,1821,0.9313131165779254
2422,0112,0.9312697011990602
0735,1134,0.9312512750899047
0121,2511,0.931245091019157
1834,0823,0.9312182532057576
1612,1623,0.931113134219255
1922,0724,0.9309999235837952
1831,2032,0.930984413861448
0224,1111,0.9309400821609742
1225,1125,0.930927942185794
0214,2533,0.9308863845748301
1434,1211,0.9308379662803773
1634,1824,0.930818955205711
0724,0933,0.9308185590807813
0713,0431,0.9308126719808801
0823,1654,0.9308014399179041
1934,2412,0.9307965537048614
0234,1622,0.930696155742906
2522,1652,0.9306928548201929
0133,0231,0.9306853547306165
1532,1732,0.9306813316124005
2412,1655,0.9306711058835173
1531,1423,0.9306591412078647
0922,1821,0.9306536889620102
0832,0225,0.9306399405695291
0624,1522,0.9306339630524287
1221,0114,0.9306214295581908
1223,0214,0.9306009314851453
1652,0423,0.9305724298296616
1622,2424,0.9305617688137814
1634,0932,0.9305373834164816
2515,0222,0.9305170523614228
0731,0733,0.9305139513780566
1824,0323,0.9304907981255245
1113,1523,0.9304553200486467
